id,account_id,occurred_at,channel_name
1633,2181,2016-07-29 02:43:00,direct
1634,2181,2016-08-28 10:57:00,direct
1635,2181,2016-09-27 16:44:00,direct
1636,2181,2016-10-27 03:15:00,direct
1637,2181,2016-11-25 07:18:00,direct
1638,2181,2016-12-25 16:56:00,direct
1639,2191,2016-01-19 20:49:00,direct
1640,2191,2016-02-18 09:01:00,direct
1641,2191,2016-03-18 11:19:00,direct
1642,2191,2016-04-16 10:09:00,direct
1643,2191,2016-05-15 05:06:00,direct
1644,2191,2016-06-14 04:40:00,direct
1645,2191,2016-07-14 02:25:00,direct
1646,2191,2016-08-12 16:50:00,direct
1647,2191,2016-09-11 22:23:00,direct
1648,2191,2016-10-10 05:13:00,direct
1649,2191,2016-11-09 09:03:00,direct
1650,2191,2016-12-09 14:05:00,direct
1651,2201,2016-09-29 20:41:00,direct
1652,2201,2016-10-28 13:36:00,direct
1653,2201,2016-11-27 02:15:00,direct
1654,2201,2016-12-27 06:00:00,direct
1655,2211,2016-07-15 22:58:00,direct
1656,2211,2016-08-14 04:32:00,direct
1657,2211,2016-09-13 13:56:00,direct
1658,2211,2016-10-12 02:52:00,direct
1659,2211,2016-11-10 20:21:00,direct
1660,2211,2016-12-10 21:32:00,direct
1661,2221,2016-11-14 21:18:00,direct
1662,2221,2016-12-13 03:48:00,direct
1663,2231,2013-12-30 03:42:00,direct
1664,2231,2014-01-29 15:25:00,direct
1665,2231,2014-02-27 23:23:00,direct
1666,2231,2014-03-29 01:39:00,direct
1667,2231,2014-04-28 06:35:00,direct
1668,2231,2014-05-28 10:35:00,direct
1669,2231,2014-06-26 22:14:00,direct
1670,2231,2014-07-26 06:53:00,direct
1671,2231,2014-08-25 08:08:00,direct
1672,2231,2014-09-24 21:18:00,direct
1673,2231,2014-10-23 14:21:00,direct
1674,2231,2014-11-22 00:23:00,direct
1675,2231,2014-12-21 12:16:00,direct
1676,2231,2015-01-20 21:56:00,direct
1677,2231,2015-02-19 22:47:00,direct
1678,2231,2015-03-21 14:14:00,direct
1679,2231,2015-04-19 00:41:00,direct
1680,2231,2015-05-18 14:42:00,direct
1681,2231,2015-06-16 19:03:00,direct
1682,2231,2015-07-15 15:37:00,direct
1683,2231,2015-08-14 07:22:00,direct
1684,2231,2015-09-13 22:10:00,direct
1685,2231,2015-10-13 07:35:00,direct
1686,2231,2015-11-11 02:10:00,direct
1687,2231,2015-12-11 13:28:00,direct
1688,2231,2016-01-10 12:14:00,direct
1689,2231,2016-02-09 20:05:00,direct
1690,2231,2016-03-10 21:41:00,direct
1691,2231,2016-04-09 15:04:00,direct
1692,2231,2016-05-08 02:19:00,direct
1693,2231,2016-06-06 08:51:00,direct
1694,2231,2016-07-05 05:41:00,direct
1695,2231,2016-08-04 16:37:00,direct
1696,2231,2016-09-02 15:13:00,direct
1697,2231,2016-10-02 13:09:00,direct
1698,2231,2016-10-31 19:53:00,direct
1699,2231,2016-11-29 01:10:00,direct
1700,2231,2016-12-29 04:28:00,direct
1701,2241,2016-02-06 01:41:00,direct
1702,2241,2016-03-06 04:07:00,direct
1703,2241,2016-04-05 13:11:00,direct
1704,2241,2016-05-04 00:03:00,direct
1705,2241,2016-06-03 13:12:00,direct
1706,2241,2016-07-03 03:15:00,direct
1707,2251,2016-05-30 06:32:00,direct
1708,2251,2016-06-29 06:45:00,direct
1709,2251,2016-07-28 02:17:00,direct
1710,2251,2016-08-27 19:49:00,direct
1711,2251,2016-09-26 14:21:00,direct
1712,2251,2016-10-26 15:12:00,direct
1713,2251,2016-11-25 23:22:00,direct
1714,2251,2016-12-25 02:00:00,direct
1715,2261,2016-06-03 02:36:00,direct
1716,2261,2016-07-03 21:19:00,direct
1717,2261,2016-08-02 07:54:00,direct
1718,2261,2016-08-31 16:55:00,direct
1719,2261,2016-09-30 09:15:00,direct
1720,2261,2016-10-29 21:39:00,direct
1721,2261,2016-11-28 03:22:00,direct
1722,2261,2016-12-27 09:27:00,direct
1723,2271,2015-03-14 20:51:00,direct
1724,2271,2015-04-12 16:24:00,direct
1725,2271,2015-05-11 10:09:00,direct
1726,2271,2015-06-09 08:25:00,direct
1727,2271,2015-07-08 17:36:00,direct
1728,2271,2015-08-06 15:51:00,direct
1729,2271,2015-09-05 09:43:00,direct
1730,2271,2015-10-05 11:51:00,direct
1731,2271,2015-11-03 23:58:00,direct
1732,2271,2015-12-03 07:13:00,direct
1733,2271,2016-01-02 19:44:00,direct
1734,2271,2016-02-01 19:16:00,direct
1735,2271,2016-03-01 13:51:00,direct
1736,2271,2016-03-30 17:02:00,direct
1737,2271,2016-04-29 03:02:00,direct
1738,2271,2016-05-28 17:11:00,direct
1739,2271,2016-06-27 06:48:00,direct
1740,2271,2016-07-27 22:01:00,direct
1741,2271,2016-08-25 06:12:00,direct
1742,2271,2016-09-24 23:36:00,direct
1743,2271,2016-10-23 14:21:00,direct
1744,2271,2016-11-21 01:41:00,direct
1745,2271,2016-12-21 22:14:00,direct
1746,2281,2016-05-22 18:40:00,direct
1747,2281,2016-06-21 12:46:00,direct
1748,2281,2016-07-21 09:13:00,direct
1749,2281,2016-08-20 17:07:00,direct
1750,2281,2016-09-19 18:03:00,direct
1751,2281,2016-10-18 11:22:00,direct
1752,2281,2016-11-17 09:54:00,direct
1753,2281,2016-12-17 13:29:00,direct
1754,2291,2016-02-02 15:18:00,direct
1755,2291,2016-03-03 04:11:00,direct
1756,2291,2016-04-02 16:36:00,direct
1757,2291,2016-05-02 19:45:00,direct
1758,2291,2016-05-31 09:27:00,direct
1759,2291,2016-06-30 04:09:00,direct
1760,2291,2016-07-29 10:47:00,direct
1761,2291,2016-08-27 22:51:00,direct
1762,2291,2016-09-26 19:05:00,direct
1763,2291,2016-10-25 12:22:00,direct
1764,2291,2016-11-23 23:14:00,direct
1765,2291,2016-12-22 09:05:00,direct
1766,2301,2015-04-20 20:35:00,direct
1767,2301,2015-05-20 11:10:00,direct
1768,2301,2015-06-19 10:17:00,direct
1769,2301,2015-07-18 18:46:00,direct
1770,2311,2016-08-10 23:26:00,direct
1771,2311,2016-09-09 09:23:00,direct
1772,2311,2016-10-08 04:48:00,direct
1773,2311,2016-11-07 18:41:00,direct
1774,2311,2016-12-07 10:27:00,direct
1775,2321,2016-12-21 02:54:00,direct
1776,2331,2013-12-11 07:37:00,direct
1777,2331,2014-01-09 03:37:00,direct
1778,2331,2014-02-08 12:24:00,direct
1779,2331,2014-03-10 12:51:00,direct
1780,2331,2014-04-09 12:46:00,direct
1781,2331,2014-05-08 17:19:00,direct
1782,2331,2014-06-06 02:29:00,direct
1783,2331,2014-07-06 09:23:00,direct
1784,2331,2014-08-04 16:06:00,direct
1785,2331,2014-09-02 04:14:00,direct
1786,2341,2014-12-17 10:07:00,direct
1787,2341,2015-01-16 08:30:00,direct
1788,2341,2015-02-14 05:58:00,direct
1789,2341,2015-03-15 18:50:00,direct
1790,2341,2015-04-13 19:54:00,direct
1791,2341,2015-05-12 18:50:00,direct
1792,2341,2015-06-10 09:25:00,direct
1793,2341,2015-07-09 10:27:00,direct
1794,2341,2015-08-07 16:30:00,direct
1795,2341,2015-09-06 19:27:00,direct
1796,2341,2015-10-06 05:25:00,direct
1797,2341,2015-11-05 04:00:00,direct
1798,2341,2015-12-05 04:40:00,direct
1799,2341,2016-01-04 17:23:00,direct
1800,2341,2016-02-02 09:31:00,direct
1801,2341,2016-03-02 11:11:00,direct
1802,2341,2016-04-01 04:16:00,direct
1803,2341,2016-05-01 11:38:00,direct
1804,2341,2016-05-31 08:54:00,direct
1805,2341,2016-06-30 18:55:00,direct
1806,2341,2016-07-30 15:46:00,direct
1807,2341,2016-08-28 23:27:00,direct
1808,2341,2016-09-26 08:47:00,direct
1809,2341,2016-10-25 09:47:00,direct
1810,2341,2016-11-24 07:04:00,direct
1811,2341,2016-12-23 09:34:00,direct
1812,2351,2013-12-16 06:11:00,direct
1813,2351,2014-01-15 03:37:00,direct
1814,2351,2014-02-13 21:01:00,direct
1815,2351,2014-03-15 16:55:00,direct
1816,2351,2014-04-13 13:39:00,direct
1817,2351,2014-05-12 15:11:00,direct
1818,2351,2014-06-11 03:03:00,direct
1819,2351,2014-07-10 13:49:00,direct
1820,2351,2014-08-08 17:45:00,direct
1821,2351,2014-09-06 12:41:00,direct
1822,2351,2014-10-05 04:58:00,direct
1823,2351,2014-11-04 10:58:00,direct
1824,2351,2014-12-04 06:48:00,direct
1825,2351,2015-01-03 22:13:00,direct
1826,2351,2015-02-01 21:56:00,direct
1827,2351,2015-03-02 00:19:00,direct
1828,2351,2015-04-01 08:02:00,direct
1829,2351,2015-05-01 13:42:00,direct
1830,2351,2015-05-31 19:49:00,direct
1831,2351,2015-06-30 03:43:00,direct
1832,2351,2015-07-29 01:07:00,direct
1833,2351,2015-08-27 12:27:00,direct
1834,2351,2015-09-26 20:17:00,direct
1835,2351,2015-10-26 09:53:00,direct
1836,2351,2015-11-25 16:48:00,direct
1837,2351,2015-12-25 22:26:00,direct
1838,2351,2016-01-24 02:14:00,direct
1839,2351,2016-02-22 10:17:00,direct
1840,2351,2016-03-23 04:00:00,direct
1841,2351,2016-04-21 03:44:00,direct
1842,2351,2016-05-21 23:45:00,direct
1843,2351,2016-06-20 10:26:00,direct
1844,2351,2016-07-20 02:58:00,direct
1845,2351,2016-08-18 02:15:00,direct
1846,2351,2016-09-16 05:03:00,direct
1847,2351,2016-10-16 08:10:00,direct
1848,2351,2016-11-15 18:09:00,direct
1849,2351,2016-12-14 23:48:00,direct
1850,2361,2015-05-19 11:01:00,direct
1851,2361,2015-06-17 20:41:00,direct
1852,2361,2015-07-16 07:25:00,direct
1853,2361,2015-08-14 15:21:00,direct
1854,2361,2015-09-12 18:22:00,direct
1855,2361,2015-10-11 19:00:00,direct
1856,2361,2015-11-09 04:37:00,direct
1857,2361,2015-12-09 06:21:00,direct
1858,2361,2016-01-07 22:13:00,direct
1859,2361,2016-02-06 03:15:00,direct
1860,2361,2016-03-06 10:21:00,direct
1861,2361,2016-04-05 01:34:00,direct
1862,2361,2016-05-05 14:26:00,direct
1863,2361,2016-06-04 01:13:00,direct
1864,2361,2016-07-04 22:16:00,direct
1865,2361,2016-08-02 20:12:00,direct
1866,2361,2016-09-01 11:23:00,direct
1867,2361,2016-10-01 01:20:00,direct
1868,2361,2016-10-30 22:57:00,direct
1869,2361,2016-11-29 07:12:00,direct
1870,2361,2016-12-29 06:59:00,direct
1871,2371,2013-12-27 21:46:00,direct
1872,2371,2014-01-25 14:31:00,direct
1873,2371,2014-02-24 17:43:00,direct
1874,2371,2014-03-26 10:33:00,direct
1875,2371,2014-04-25 04:16:00,direct
1876,2371,2014-05-25 12:46:00,direct
1877,2371,2014-06-24 01:36:00,direct
1878,2371,2014-07-23 18:46:00,direct
1879,2371,2014-08-21 20:40:00,direct
1880,2371,2014-09-20 20:47:00,direct
1881,2371,2014-10-20 17:20:00,direct
1882,2371,2014-11-19 21:47:00,direct
1883,2371,2014-12-19 15:59:00,direct
1884,2371,2015-01-18 03:00:00,direct
1885,2371,2015-02-17 23:39:00,direct
1886,2371,2015-03-18 18:57:00,direct
1887,2371,2015-04-17 03:50:00,direct
1888,2371,2015-05-16 03:13:00,direct
1889,2371,2015-06-14 03:58:00,direct
1890,2371,2015-07-14 16:23:00,direct
1891,2381,2013-12-14 10:08:00,direct
1892,2381,2014-01-12 02:06:00,direct
1893,2381,2014-02-10 03:27:00,direct
1894,2381,2014-03-12 10:51:00,direct
1895,2381,2014-04-11 04:28:00,direct
1896,2381,2014-05-11 13:32:00,direct
1897,2381,2014-06-09 21:01:00,direct
1898,2381,2014-07-09 15:45:00,direct
1899,2381,2014-08-08 09:19:00,direct
1900,2381,2014-09-07 22:41:00,direct
1901,2381,2014-10-06 21:47:00,direct
1902,2381,2014-11-05 04:10:00,direct
1903,2381,2014-12-04 18:43:00,direct
1904,2381,2015-01-02 14:45:00,direct
1905,2391,2016-08-10 16:09:00,direct
1906,2391,2016-09-09 02:55:00,direct
1907,2391,2016-10-08 17:01:00,direct
1908,2391,2016-11-07 13:22:00,direct
1909,2391,2016-12-06 09:59:00,direct
1910,2401,2016-07-31 04:53:00,direct
1911,2411,2013-12-16 02:17:00,direct
1912,2411,2014-01-14 18:09:00,direct
1913,2411,2014-02-12 00:08:00,direct
1914,2411,2014-03-13 21:45:00,direct
1915,2411,2014-04-12 02:26:00,direct
1916,2411,2014-05-12 11:38:00,direct
1917,2411,2014-06-10 00:18:00,direct
1918,2411,2014-07-10 00:36:00,direct
1919,2411,2014-08-09 07:57:00,direct
1920,2411,2014-09-08 03:47:00,direct
1921,2411,2014-10-07 02:15:00,direct
1922,2411,2014-11-05 12:39:00,direct
1923,2411,2014-12-05 15:12:00,direct
1924,2411,2015-01-03 19:51:00,direct
1925,2411,2015-02-02 20:24:00,direct
1926,2411,2015-03-03 11:39:00,direct
1927,2411,2015-04-01 02:28:00,direct
1928,2411,2015-04-30 12:07:00,direct
1929,2411,2015-05-29 15:10:00,direct
1930,2411,2015-06-28 16:21:00,direct
1931,2411,2015-07-27 17:32:00,direct
1932,2411,2015-08-25 20:11:00,direct
1933,2411,2015-09-24 22:17:00,direct
1934,2411,2015-10-23 09:31:00,direct
1935,2411,2015-11-21 01:25:00,direct
1936,2411,2015-12-21 14:38:00,direct
1937,2411,2016-01-19 08:22:00,direct
1938,2411,2016-02-17 21:53:00,direct
1939,2411,2016-03-17 05:46:00,direct
1940,2411,2016-04-15 01:51:00,direct
1941,2411,2016-05-14 01:00:00,direct
1942,2411,2016-06-12 07:57:00,direct
1943,2411,2016-07-12 05:13:00,direct
1944,2411,2016-08-11 20:55:00,direct
1945,2411,2016-09-10 04:00:00,direct
1946,2411,2016-10-10 04:38:00,direct
1947,2411,2016-11-08 13:30:00,direct
1948,2411,2016-12-08 23:13:00,direct
1949,2421,2016-10-17 13:03:00,direct
1950,2421,2016-11-16 12:40:00,direct
1951,2421,2016-12-15 12:05:00,direct
1952,2431,2016-11-21 08:34:00,direct
1953,2431,2016-12-21 08:42:00,direct
1954,2441,2016-08-23 15:18:00,direct
1955,2441,2016-09-21 17:47:00,direct
1956,2441,2016-10-21 20:49:00,direct
1957,2441,2016-11-20 04:46:00,direct
1958,2441,2016-12-19 21:08:00,direct
1959,2451,2016-12-18 20:03:00,direct
1960,2461,2013-12-29 09:29:00,direct
1961,2461,2014-01-28 00:30:00,direct
1962,2461,2014-02-26 10:06:00,direct
1963,2461,2014-03-28 03:33:00,direct
1964,2461,2014-04-27 13:25:00,direct
1965,2461,2014-05-27 21:45:00,direct
1966,2461,2014-06-26 15:06:00,direct
1967,2461,2014-07-25 23:01:00,direct
1968,2461,2014-08-23 06:55:00,direct
1969,2461,2014-09-21 18:52:00,direct
1970,2461,2014-10-20 21:55:00,direct
1971,2461,2014-11-19 09:08:00,direct
1972,2461,2014-12-18 20:26:00,direct
1973,2461,2015-01-17 10:48:00,direct
1974,2461,2015-02-15 16:41:00,direct
1975,2461,2015-03-16 02:25:00,direct
1976,2461,2015-04-15 23:28:00,direct
1977,2461,2015-05-14 09:49:00,direct
1978,2461,2015-06-12 11:37:00,direct
1979,2461,2015-07-11 02:20:00,direct
1980,2461,2015-08-10 05:39:00,direct
1981,2461,2015-09-09 13:59:00,direct
1982,2461,2015-10-09 17:32:00,direct
1983,2461,2015-11-07 17:01:00,direct
1984,2461,2015-12-06 20:20:00,direct
1985,2461,2016-01-05 15:42:00,direct
1986,2461,2016-02-03 16:22:00,direct
1987,2461,2016-03-04 23:29:00,direct
1988,2461,2016-04-03 04:33:00,direct
1989,2461,2016-05-03 01:38:00,direct
1990,2461,2016-06-01 09:06:00,direct
1991,2461,2016-07-01 18:18:00,direct
1992,2471,2016-07-17 15:02:00,direct
1993,2471,2016-08-16 22:41:00,direct
1994,2471,2016-09-14 19:34:00,direct
1995,2471,2016-10-14 15:26:00,direct
1996,2471,2016-11-13 22:06:00,direct
1997,2471,2016-12-12 23:13:00,direct
1998,2481,2013-12-06 02:03:00,direct
1999,2481,2014-01-05 01:07:00,direct
2000,2481,2014-02-03 07:31:00,direct
2001,2481,2014-03-04 00:38:00,direct
2002,2481,2014-04-03 01:16:00,direct
2003,2481,2014-05-02 15:31:00,direct
2004,2481,2014-05-31 16:46:00,direct
2005,2481,2014-06-29 04:13:00,direct
2006,2481,2014-07-28 17:53:00,direct
2007,2481,2014-08-27 18:26:00,direct
2008,2481,2014-09-25 13:39:00,direct
2009,2481,2014-10-24 17:33:00,direct
2010,2481,2014-11-23 05:30:00,direct
2011,2481,2014-12-22 04:02:00,direct
2012,2481,2015-01-20 01:56:00,direct
2013,2481,2015-02-18 13:18:00,direct
2014,2481,2015-03-19 23:10:00,direct
2015,2481,2015-04-18 10:03:00,direct
2016,2481,2015-05-18 20:18:00,direct
2017,2481,2015-06-16 09:12:00,direct
2018,2481,2015-07-15 18:21:00,direct
2019,2481,2015-08-13 17:08:00,direct
2020,2481,2015-09-11 14:41:00,direct
2021,2481,2015-10-11 20:28:00,direct
2022,2481,2015-11-09 20:52:00,direct
2023,2481,2015-12-08 07:02:00,direct
2024,2481,2016-01-06 07:24:00,direct
2025,2481,2016-02-04 09:01:00,direct
2026,2481,2016-03-04 11:37:00,direct
2027,2481,2016-04-03 16:44:00,direct
2028,2481,2016-05-02 13:47:00,direct
2029,2481,2016-06-01 15:17:00,direct
2030,2481,2016-07-01 19:25:00,direct
2031,2481,2016-07-31 11:29:00,direct
2032,2481,2016-08-29 18:35:00,direct
2033,2481,2016-09-28 11:09:00,direct
2034,2481,2016-10-28 06:55:00,direct
2035,2481,2016-11-27 12:06:00,direct
2036,2481,2016-12-27 11:02:00,direct
2037,2491,2016-11-11 19:28:00,direct
2038,2491,2016-12-11 00:43:00,direct
2039,2501,2016-03-21 18:45:00,direct
2040,2501,2016-04-19 18:29:00,direct
2041,2501,2016-05-19 04:11:00,direct
2042,2501,2016-06-17 02:02:00,direct
2043,2501,2016-07-16 22:33:00,direct
2044,2501,2016-08-15 00:02:00,direct
2045,2501,2016-09-13 07:17:00,direct
2046,2501,2016-10-13 05:46:00,direct
2047,2501,2016-11-11 18:52:00,direct
2048,2501,2016-12-10 17:30:00,direct
2049,2511,2016-06-15 10:26:00,direct
2050,2511,2016-07-15 20:59:00,direct
2051,2511,2016-08-13 15:13:00,direct
2052,2511,2016-09-12 15:46:00,direct
2053,2511,2016-10-12 02:14:00,direct
2054,2511,2016-11-11 00:11:00,direct
2055,2511,2016-12-11 09:32:00,direct
2056,2521,2016-05-14 23:08:00,direct
2057,2521,2016-06-13 22:00:00,direct
2058,2521,2016-07-12 02:50:00,direct
2059,2521,2016-08-11 13:50:00,direct
2060,2521,2016-09-09 22:55:00,direct
2061,2521,2016-10-08 04:12:00,direct
2062,2521,2016-11-06 19:33:00,direct
2063,2521,2016-12-06 21:35:00,direct
2064,2531,2013-12-25 04:12:00,direct
2065,2531,2014-01-23 04:04:00,direct
2066,2531,2014-02-21 10:54:00,direct
2067,2531,2014-03-23 19:01:00,direct
2068,2531,2014-04-21 10:36:00,direct
2069,2531,2014-05-20 14:42:00,direct
2070,2531,2014-06-18 14:08:00,direct
2071,2531,2014-07-17 06:03:00,direct
2072,2531,2014-08-16 01:53:00,direct
2073,2531,2014-09-14 12:52:00,direct
2074,2531,2014-10-14 08:00:00,direct
2075,2531,2014-11-12 13:59:00,direct
2076,2531,2014-12-11 20:55:00,direct
2077,2541,2013-12-21 17:05:00,direct
2078,2541,2014-01-19 17:15:00,direct
2079,2541,2014-02-18 10:27:00,direct
2080,2541,2014-03-20 22:14:00,direct
2081,2541,2014-04-19 09:07:00,direct
2082,2541,2014-05-18 08:36:00,direct
2083,2541,2014-06-17 04:46:00,direct
2084,2541,2014-07-17 10:52:00,direct
2085,2541,2014-08-16 21:03:00,direct
2086,2541,2014-09-15 03:53:00,direct
2087,2541,2014-10-15 02:11:00,direct
2088,2541,2014-11-13 17:38:00,direct
2089,2541,2014-12-12 23:55:00,direct
2090,2541,2015-01-11 16:11:00,direct
2091,2541,2015-02-10 18:51:00,direct
2092,2541,2015-03-11 05:19:00,direct
2093,2541,2015-04-10 21:25:00,direct
2094,2541,2015-05-10 08:23:00,direct
2095,2541,2015-06-08 05:47:00,direct
2096,2541,2015-07-07 05:38:00,direct
2097,2541,2015-08-06 04:49:00,direct
2098,2541,2015-09-04 09:16:00,direct
2099,2541,2015-10-03 15:06:00,direct
2100,2541,2015-11-02 14:43:00,direct
2101,2541,2015-12-01 18:43:00,direct
2102,2541,2015-12-30 17:12:00,direct
2103,2541,2016-01-29 03:21:00,direct
2104,2541,2016-02-27 00:45:00,direct
2105,2541,2016-03-27 20:20:00,direct
2106,2541,2016-04-25 16:28:00,direct
2107,2541,2016-05-24 02:51:00,direct
2108,2541,2016-06-23 16:32:00,direct
2109,2541,2016-07-23 03:52:00,direct
2110,2541,2016-08-22 11:05:00,direct
2111,2541,2016-09-21 02:38:00,direct
2112,2541,2016-10-21 11:29:00,direct
2113,2541,2016-11-20 13:21:00,direct
2114,2541,2016-12-19 21:55:00,direct
2115,2551,2016-06-24 07:34:00,direct
2116,2551,2016-07-23 19:11:00,direct
2117,2551,2016-08-21 11:57:00,direct
2118,2551,2016-09-20 06:42:00,direct
2119,2551,2016-10-20 00:26:00,direct
2120,2551,2016-11-18 04:36:00,direct
2121,2551,2016-12-17 08:16:00,direct
2122,2561,2016-11-23 22:31:00,direct
2123,2561,2016-12-23 11:26:00,direct
2124,2571,2013-12-19 17:30:00,direct
2125,2571,2014-01-17 11:53:00,direct
2126,2571,2014-02-16 07:56:00,direct
2127,2571,2014-03-18 13:57:00,direct
2128,2571,2014-04-16 06:22:00,direct
2129,2571,2014-05-16 01:17:00,direct
2130,2571,2014-06-15 11:32:00,direct
2131,2571,2014-07-15 00:19:00,direct
2132,2571,2014-08-14 23:57:00,direct
2133,2571,2014-09-12 12:32:00,direct
2134,2571,2014-10-11 10:59:00,direct
2135,2571,2014-11-09 19:16:00,direct
2136,2581,2016-10-19 12:39:00,direct
2137,2581,2016-11-18 08:21:00,direct
2138,2581,2016-12-18 14:48:00,direct
2139,2591,2013-12-11 03:15:00,direct
2140,2591,2014-01-10 05:13:00,direct
2141,2591,2014-02-08 05:52:00,direct
2142,2591,2014-03-09 03:14:00,direct
2143,2591,2014-04-07 05:41:00,direct
2144,2591,2014-05-07 04:10:00,direct
2145,2591,2014-06-05 04:44:00,direct
2146,2591,2014-07-04 08:05:00,direct
2147,2591,2014-08-02 16:28:00,direct
2148,2591,2014-08-31 12:57:00,direct
2149,2591,2014-09-30 01:22:00,direct
2150,2591,2014-10-29 19:44:00,direct
2151,2591,2014-11-27 06:34:00,direct
2152,2591,2014-12-27 03:10:00,direct
2153,2591,2015-01-26 03:37:00,direct
2154,2591,2015-02-24 08:30:00,direct
2155,2591,2015-03-25 17:29:00,direct
2156,2591,2015-04-23 15:10:00,direct
2157,2591,2015-05-23 00:00:00,direct
2158,2591,2015-06-22 09:59:00,direct
2159,2591,2015-07-21 19:49:00,direct
2160,2591,2015-08-19 11:34:00,direct
2161,2591,2015-09-18 19:34:00,direct
2162,2591,2015-10-17 15:27:00,direct
2163,2591,2015-11-15 15:46:00,direct
2164,2591,2015-12-14 11:55:00,direct
2165,2591,2016-01-12 23:17:00,direct
2166,2591,2016-02-11 14:43:00,direct
2167,2591,2016-03-12 23:50:00,direct
2168,2591,2016-04-10 08:04:00,direct
2169,2591,2016-05-10 22:05:00,direct
2170,2591,2016-06-08 12:35:00,direct
2171,2591,2016-07-08 09:00:00,direct
2172,2591,2016-08-06 23:51:00,direct
2173,2591,2016-09-04 10:30:00,direct
2174,2591,2016-10-04 00:47:00,direct
2175,2591,2016-11-03 23:15:00,direct
2176,2591,2016-12-02 22:38:00,direct
2177,2591,2016-12-31 03:51:00,direct
2178,2601,2015-02-06 00:40:00,direct
2179,2601,2015-03-07 15:35:00,direct
2180,2601,2015-04-05 08:26:00,direct
2181,2601,2015-05-05 07:23:00,direct
2182,2601,2015-06-03 12:15:00,direct
2183,2601,2015-07-02 08:59:00,direct
2184,2601,2015-07-31 09:06:00,direct
2185,2601,2015-08-29 21:29:00,direct
2186,2601,2015-09-28 11:58:00,direct
2187,2601,2015-10-28 08:27:00,direct
2188,2601,2015-11-27 13:49:00,direct
2189,2611,2015-11-20 10:41:00,direct
2190,2611,2015-12-20 06:31:00,direct
2191,2611,2016-01-19 06:44:00,direct
2192,2611,2016-02-17 22:50:00,direct
2193,2611,2016-03-17 08:03:00,direct
2194,2611,2016-04-16 15:34:00,direct
2195,2611,2016-05-15 11:29:00,direct
2196,2611,2016-06-13 14:25:00,direct
2197,2611,2016-07-13 13:15:00,direct
2198,2611,2016-08-12 14:22:00,direct
2199,2611,2016-09-11 02:27:00,direct
2200,2611,2016-10-11 01:18:00,direct
2201,2611,2016-11-10 22:04:00,direct
2202,2611,2016-12-09 00:40:00,direct
2203,2621,2016-10-15 15:45:00,direct
2204,2621,2016-11-14 05:34:00,direct
2205,2621,2016-12-14 03:50:00,direct
2206,2631,2013-12-23 07:05:00,direct
2207,2631,2014-01-21 21:29:00,direct
2208,2631,2014-02-19 02:46:00,direct
2209,2631,2014-03-20 09:11:00,direct
2210,2631,2014-04-18 06:51:00,direct
2211,2631,2014-05-18 23:27:00,direct
2212,2631,2014-06-16 08:35:00,direct
2213,2631,2014-07-15 04:03:00,direct
2214,2631,2014-08-14 12:26:00,direct
2215,2631,2014-09-13 10:28:00,direct
2216,2631,2014-10-13 01:58:00,direct
2217,2631,2014-11-12 23:12:00,direct
2218,2631,2014-12-11 15:31:00,direct
2219,2631,2015-01-10 17:56:00,direct
2220,2631,2015-02-08 06:30:00,direct
2221,2631,2015-03-09 09:52:00,direct
2222,2631,2015-04-08 21:02:00,direct
2223,2631,2015-05-08 14:37:00,direct
2224,2631,2015-06-07 00:48:00,direct
2225,2631,2015-07-07 03:03:00,direct
2226,2631,2015-08-06 13:28:00,direct
2227,2631,2015-09-04 17:59:00,direct
2228,2631,2015-10-04 21:56:00,direct
2229,2631,2015-11-02 03:16:00,direct
2230,2631,2015-12-01 16:40:00,direct
2231,2631,2015-12-31 23:11:00,direct
2232,2631,2016-01-29 11:58:00,direct
2233,2631,2016-02-28 02:05:00,direct
2234,2631,2016-03-29 18:37:00,direct
2235,2631,2016-04-27 13:20:00,direct
2236,2631,2016-05-27 02:09:00,direct
2237,2631,2016-06-26 13:04:00,direct
2238,2631,2016-07-25 13:56:00,direct
2239,2631,2016-08-23 07:09:00,direct
2240,2631,2016-09-21 10:31:00,direct
2241,2631,2016-10-20 20:55:00,direct
2242,2631,2016-11-18 14:26:00,direct
2243,2631,2016-12-17 12:32:00,direct
2244,2641,2016-03-27 19:19:00,direct
2245,2641,2016-04-25 17:57:00,direct
2246,2641,2016-05-24 16:46:00,direct
2247,2641,2016-06-23 07:49:00,direct
2248,2641,2016-07-22 04:21:00,direct
2249,2641,2016-08-20 02:51:00,direct
2250,2641,2016-09-19 09:29:00,direct
2251,2641,2016-10-19 04:50:00,direct
2252,2641,2016-11-17 01:28:00,direct
2253,2641,2016-12-16 13:23:00,direct
2254,2651,2016-04-21 12:10:00,direct
2255,2651,2016-05-21 11:51:00,direct
2256,2651,2016-06-19 13:57:00,direct
2257,2651,2016-07-19 19:12:00,direct
2258,2651,2016-08-17 04:50:00,direct
2259,2651,2016-09-16 16:44:00,direct
2260,2651,2016-10-15 02:29:00,direct
2261,2651,2016-11-13 18:46:00,direct
2262,2661,2016-06-02 04:42:00,direct
2263,2661,2016-07-02 22:38:00,direct
2264,2661,2016-07-31 10:23:00,direct
2265,2661,2016-08-30 11:26:00,direct
2266,2661,2016-09-28 20:41:00,direct
2267,2661,2016-10-27 16:39:00,direct
